batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,172,tool-card,50,Sao Tome and Principe Seed Rate Calculator,seed-rate-st,seed-rate-st,/agriculture/seed-rate/sao-tome-and-principe,/assets/img/tools/,seed-rate-st.webp,800x450,WebP,"Create an AfroTools web-card banner for Sao Tome and Principe Seed Rate Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,173,tool-card,50,Eswatini Seed Rate Calculator,seed-rate-sz,seed-rate-sz,/agriculture/seed-rate/eswatini,/assets/img/tools/,seed-rate-sz.webp,800x450,WebP,"Create an AfroTools web-card banner for Eswatini Seed Rate Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,174,tool-card,50,Chad Seed Rate Calculator,seed-rate-td,seed-rate-td,/agriculture/seed-rate/chad,/assets/img/tools/,seed-rate-td.webp,800x450,WebP,"Create an AfroTools web-card banner for Chad Seed Rate Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,175,tool-card,50,Togo Seed Rate Calculator,seed-rate-tg,seed-rate-tg,/agriculture/seed-rate/togo,/assets/img/tools/,seed-rate-tg.webp,800x450,WebP,"Create an AfroTools web-card banner for Togo Seed Rate Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,176,tool-card,50,Tunisia Seed Rate Calculator,seed-rate-tn,seed-rate-tn,/agriculture/seed-rate/tunisia,/assets/img/tools/,seed-rate-tn.webp,800x450,WebP,"Create an AfroTools web-card banner for Tunisia Seed Rate Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,177,tool-card,50,Social Media Content Calendar Generator - Africa,social-media-calendar,social-media-calendar,/tools/social-media-calendar/,/assets/img/tools/,social-media-calendar.webp,800x450,WebP,"Create an AfroTools web-card banner for Social Media Content Calendar Generator - Africa. Style: simple doodle with soft pastel fills and black outline. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=creative; tier=T3.
1,178,tool-card,50,Wedding Photography Package Builder - Africa,wedding-photo-package,wedding-photo-package,/tools/wedding-photo-package/,/assets/img/tools/,wedding-photo-package.webp,800x450,WebP,"Create an AfroTools web-card banner for Wedding Photography Package Builder - Africa. Style: flat paper-cut illustration with gentle shadows. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=creative; tier=T3.
1,179,tool-card,50,USSD Flow Builder - Visual USSD Menu Designer,ussd-flow-builder,ussd-flow-builder,/tools/ussd-flow-builder/,/assets/img/tools/,ussd-flow-builder.webp,800x450,WebP,"Create an AfroTools web-card banner for USSD Flow Builder - Visual USSD Menu Designer. Style: minimal geometric objects with tactile paper grain. Show code panels, API blocks, terminal cards, and clean developer workspace objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=developer; tier=T3.
1,180,tool-card,50,"Visa Application Tracker - UK, Canada, Australia, USA, UAE",visa-tracker,visa-tracker,/tools/visa-tracker/,/assets/img/tools/,visa-tracker.webp,800x450,WebP,"Create an AfroTools web-card banner for Visa Application Tracker - UK, Canada, Australia, USA, UAE. Style: soft 3D clay still life. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=diaspora; tier=T3.
1,181,tool-card,50,Tutoring Rate Calculator Africa 2026,tutoring-rate,tutoring-rate,/tools/tutoring-rate/,/assets/img/tools/,tutoring-rate.webp,800x450,WebP,"Create an AfroTools web-card banner for Tutoring Rate Calculator Africa 2026. Style: editorial isometric scene with restrained colors. Show study desk, timetable grid, books, pencil, school forms, and progress chart. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=education; tier=T3.
1,182,tool-card,50,Thrift / Cooperative Returns Calculator - Africa,thrift-calc,thrift-calc,/tools/thrift-calc/,/assets/img/tools/,thrift-calc.webp,800x450,WebP,"Create an AfroTools web-card banner for Thrift / Cooperative Returns Calculator - Africa. Style: minimal geometric objects with tactile paper grain. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=fintech; tier=T3.
1,183,tool-card,50,Trade Credit Terms Calculator - Africa,trade-credit,trade-credit,/tools/trade-credit/,/assets/img/tools/,trade-credit.webp,800x450,WebP,"Create an AfroTools web-card banner for Trade Credit Terms Calculator - Africa. Style: watercolor wash with clean ink line. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=fintech; tier=T3.
1,184,tool-card,50,Work Permit Cost Guide - All 54 African Countries,work-permit-cost,work-permit-cost,/tools/work-permit-cost/,/assets/img/tools/,work-permit-cost.webp,800x450,WebP,"Create an AfroTools web-card banner for Work Permit Cost Guide - All 54 African Countries. Style: soft 3D clay still life. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=government; tier=T3.
1,185,tool-card,50,Shareholder Agreement Generator - African Startups & Companies,shareholder-agreement,shareholder-agreement,/tools/shareholder-agreement/,/assets/img/tools/,shareholder-agreement.webp,800x450,WebP,"Create an AfroTools web-card banner for Shareholder Agreement Generator - African Startups & Companies. Style: soft 3D clay still life. Show documents, checklist, folder tabs, stamp pad, signature pen, and court/business paperwork cues. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=legal; tier=T3.
1,186,tool-card,50,Statutory Declaration Generator Africa 2026 - Free Template,statutory-declaration,statutory-declaration,/tools/statutory-declaration/,/assets/img/tools/,statutory-declaration.webp,800x450,WebP,"Create an AfroTools web-card banner for Statutory Declaration Generator Africa 2026 - Free Template. Style: modern dashboard abstraction with warm neutral lighting. Show documents, checklist, folder tabs, stamp pad, signature pen, and court/business paperwork cues. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=legal; tier=T3.
1,187,tool-card,50,TIN Registration Guide - Tax Identification Numbers Africa,tin-guide,tin-guide,/tools/tin-guide/,/assets/img/tools/,tin-guide.webp,800x450,WebP,"Create an AfroTools web-card banner for TIN Registration Guide - Tax Identification Numbers Africa. Style: editorial isometric scene with restrained colors. Show documents, checklist, folder tabs, stamp pad, signature pen, and court/business paperwork cues. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=legal; tier=T3.
1,188,tool-card,50,Trademark Registration Guide - Africa,trademark-registration,trademark-registration,/tools/trademark-registration/,/assets/img/tools/,trademark-registration.webp,800x450,WebP,"Create an AfroTools web-card banner for Trademark Registration Guide - Africa. Style: simple doodle with soft pastel fills and black outline. Show documents, checklist, folder tabs, stamp pad, signature pen, and court/business paperwork cues. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=legal; tier=T3.
1,189,tool-card,50,Company Winding-Up Checklist - 16 African Countries,winding-up,winding-up,/tools/winding-up/,/assets/img/tools/,winding-up.webp,800x450,WebP,"Create an AfroTools web-card banner for Company Winding-Up Checklist - 16 African Countries. Style: flat paper-cut illustration with gentle shadows. Show documents, checklist, folder tabs, stamp pad, signature pen, and court/business paperwork cues. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=legal; tier=T3.
1,190,tool-card,50,African Side Hustle Profitability Ranker - Top 5 for Your Profile,side-hustle-ranker,side-hustle-ranker,/tools/side-hustle-ranker/,/assets/img/tools/,side-hustle-ranker.webp,800x450,WebP,"Create an AfroTools web-card banner for African Side Hustle Profitability Ranker - Top 5 for Your Profile. Style: watercolor wash with clean ink line. Show calculator, receipts, payment cards, local currency notes, ledger sheets, and simple charts. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=personal-finance; tier=T3.
1,191,tool-card,50,Tailoring & Sewing Pricing Calculator - Africa,tailoring-pricing,tailoring-pricing,/tools/tailoring-pricing/,/assets/img/tools/,tailoring-pricing.webp,800x450,WebP,"Create an AfroTools web-card banner for Tailoring & Sewing Pricing Calculator - Africa. Style: simple doodle with soft pastel fills and black outline. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=small-business; tier=T3.
1,192,tool-card,50,YouTube Revenue Estimator - African Audience,youtube-revenue,youtube-revenue,/tools/youtube-revenue/,/assets/img/tools/,youtube-revenue.webp,800x450,WebP,"Create an AfroTools web-card banner for YouTube Revenue Estimator - African Audience. Style: flat paper-cut illustration with gentle shadows. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=small-business; tier=T3.
1,193,tool-card,50,Shipping Weight / Volumetric Weight Calculator,shipping-weight,shipping-weight,/tools/shipping-weight/,/assets/img/tools/,shipping-weight.webp,800x450,WebP,"Create an AfroTools web-card banner for Shipping Weight / Volumetric Weight Calculator. Style: calm realistic workspace photo style. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=trade; tier=T3.
1,194,tool-card,50,"Toll Fee Calculator Africa - Lagos, Johannesburg, Accra Routes",toll-calc,toll-calc,/tools/toll-calc/,/assets/img/tools/,toll-calc.webp,800x450,WebP,"Create an AfroTools web-card banner for Toll Fee Calculator Africa - Lagos, Johannesburg, Accra Routes. Style: minimal geometric objects with tactile paper grain. Show route map lines, luggage, vehicle or travel planning objects, and fare cards. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=transport; tier=T3.
1,195,tool-card,50,Truck Load Optimizer Africa,truck-load,truck-load,/tools/truck-load/,/assets/img/tools/,truck-load.webp,800x450,WebP,"Create an AfroTools web-card banner for Truck Load Optimizer Africa. Style: watercolor wash with clean ink line. Show route map lines, luggage, vehicle or travel planning objects, and fare cards. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=transport; tier=T3.
1,196,tool-card,50,Vehicle Operating Cost Calculator Africa,vehicle-operating-cost,vehicle-operating-cost,/tools/vehicle-operating-cost/,/assets/img/tools/,vehicle-operating-cost.webp,800x450,WebP,"Create an AfroTools web-card banner for Vehicle Operating Cost Calculator Africa. Style: soft 3D clay still life. Show route map lines, luggage, vehicle or travel planning objects, and fare cards. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=transport; tier=T3.
1,197,tool-card,50,Vehicle Tracker ROI Calculator - Africa,vehicle-tracker-roi,vehicle-tracker-roi,/tools/vehicle-tracker-roi/,/assets/img/tools/,vehicle-tracker-roi.webp,800x450,WebP,"Create an AfroTools web-card banner for Vehicle Tracker ROI Calculator - Africa. Style: modern dashboard abstraction with warm neutral lighting. Show route map lines, luggage, vehicle or travel planning objects, and fare cards. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=transport; tier=T3.
1,198,tool-card,50,"Travel Packing List Generator for Africa - Safari, Beach, Business",travel-packing-list,travel-packing-list,/tools/travel-packing-list/,/assets/img/tools/,travel-packing-list.webp,800x450,WebP,"Create an AfroTools web-card banner for Travel Packing List Generator for Africa - Safari, Beach, Business. Style: editorial isometric scene with restrained colors. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=travel-tourism; tier=T3.
1,199,tool-card,50,Travel Vaccination Cost & Schedule for Africa,travel-vaccination-cost,travel-vaccination-cost,/tools/travel-vaccination-cost/,/assets/img/tools/,travel-vaccination-cost.webp,800x450,WebP,"Create an AfroTools web-card banner for Travel Vaccination Cost & Schedule for Africa. Style: simple doodle with soft pastel fills and black outline. Show practical African web app dashboard objects, forms, charts, and helpful planning materials. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=travel-tourism; tier=T3.
1,200,tool-card,49,Madagascar Cassava Processing Profit,cassava-processing-madagascar,cassava-processing-madagascar,/agriculture/cassava-processing/madagascar,/assets/img/tools/,cassava-processing-madagascar.webp,800x450,WebP,"Create an AfroTools web-card banner for Madagascar Cassava Processing Profit. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
