batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,53,tool-card,187,Sierra Leone Farm Profit Calculator,farm-profit-sierra-leone,farm-profit-sierra-leone,/agriculture/farm-profit/sierra-leone,/assets/img/tools/,farm-profit-sierra-leone.webp,800x450,WebP,"Create an AfroTools web-card banner for Sierra Leone Farm Profit Calculator. simple doodle with soft pastel fills and clean black outline. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,54,tool-card,187,Somalia Farm Profit Calculator,farm-profit-somalia,farm-profit-somalia,/agriculture/farm-profit/somalia,/assets/img/tools/,farm-profit-somalia.webp,800x450,WebP,"Create an AfroTools web-card banner for Somalia Farm Profit Calculator. calm editorial desk scene with warm natural light. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,55,tool-card,187,Togo Farm Profit Calculator,farm-profit-togo,farm-profit-togo,/agriculture/farm-profit/togo,/assets/img/tools/,farm-profit-togo.webp,800x450,WebP,"Create an AfroTools web-card banner for Togo Farm Profit Calculator. soft 3D clay still life with rounded objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,56,tool-card,186,Burkina Faso Farm Worker Payroll Calculator,farm-payroll-burkina-faso,farm-payroll-burkina-faso,/agriculture/farm-payroll/burkina-faso,/assets/img/tools/,farm-payroll-burkina-faso.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Farm Worker Payroll Calculator. soft 3D clay still life with rounded objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,57,tool-card,186,Madagascar Farm Worker Payroll Calculator,farm-payroll-madagascar,farm-payroll-madagascar,/agriculture/farm-payroll/madagascar,/assets/img/tools/,farm-payroll-madagascar.webp,800x450,WebP,"Create an AfroTools web-card banner for Madagascar Farm Worker Payroll Calculator. soft 3D clay still life with rounded objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,58,tool-card,186,Mali Farm Worker Payroll Calculator,farm-payroll-mali,farm-payroll-mali,/agriculture/farm-payroll/mali,/assets/img/tools/,farm-payroll-mali.webp,800x450,WebP,"Create an AfroTools web-card banner for Mali Farm Worker Payroll Calculator. watercolor wash with crisp ink linework. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,59,tool-card,186,Botswana Irrigation Calculator,irrigation-botswana,irrigation-botswana,/agriculture/irrigation/botswana,/assets/img/tools/,irrigation-botswana.webp,800x450,WebP,"Create an AfroTools web-card banner for Botswana Irrigation Calculator. isometric app workspace with small realistic tools. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,60,tool-card,186,Burkina Faso Irrigation Calculator,irrigation-burkina-faso,irrigation-burkina-faso,/agriculture/irrigation/burkina-faso,/assets/img/tools/,irrigation-burkina-faso.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Irrigation Calculator. modern dashboard abstraction with practical UI objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,61,tool-card,186,Burundi Irrigation Calculator,irrigation-burundi,irrigation-burundi,/agriculture/irrigation/burundi,/assets/img/tools/,irrigation-burundi.webp,800x450,WebP,"Create an AfroTools web-card banner for Burundi Irrigation Calculator. isometric app workspace with small realistic tools. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,62,tool-card,186,Cabo Verde Irrigation Calculator,irrigation-cabo-verde,irrigation-cabo-verde,/agriculture/irrigation/cabo-verde,/assets/img/tools/,irrigation-cabo-verde.webp,800x450,WebP,"Create an AfroTools web-card banner for Cabo Verde Irrigation Calculator. modern dashboard abstraction with practical UI objects. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,63,tool-card,186,Central African Republic Irrigation Calculator,irrigation-central-african-republic,irrigation-central-african-republic,/agriculture/irrigation/central-african-republic,/assets/img/tools/,irrigation-central-african-republic.webp,800x450,WebP,"Create an AfroTools web-card banner for Central African Republic Irrigation Calculator. isometric app workspace with small realistic tools. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,64,tool-card,186,Chad Irrigation Calculator,irrigation-chad,irrigation-chad,/agriculture/irrigation/chad,/assets/img/tools/,irrigation-chad.webp,800x450,WebP,"Create an AfroTools web-card banner for Chad Irrigation Calculator. flat paper texture illustration with gentle shadows. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,65,tool-card,186,Comoros Irrigation Calculator,irrigation-comoros,irrigation-comoros,/agriculture/irrigation/comoros,/assets/img/tools/,irrigation-comoros.webp,800x450,WebP,"Create an AfroTools web-card banner for Comoros Irrigation Calculator. clean realistic workspace photo style with shallow depth. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,66,tool-card,186,Congo-Brazzaville Irrigation Calculator,irrigation-congo-brazzaville,irrigation-congo-brazzaville,/agriculture/irrigation/congo-brazzaville,/assets/img/tools/,irrigation-congo-brazzaville.webp,800x450,WebP,"Create an AfroTools web-card banner for Congo-Brazzaville Irrigation Calculator. simple doodle with soft pastel fills and clean black outline. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,67,tool-card,186,Cote d'Ivoire Irrigation Calculator,irrigation-cote-d-ivoire,irrigation-cote-d-ivoire,/agriculture/irrigation/cote-d-ivoire,/assets/img/tools/,irrigation-cote-d-ivoire.webp,800x450,WebP,"Create an AfroTools web-card banner for Cote d'Ivoire Irrigation Calculator. isometric app workspace with small realistic tools. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,68,tool-card,186,Djibouti Irrigation Calculator,irrigation-djibouti,irrigation-djibouti,/agriculture/irrigation/djibouti,/assets/img/tools/,irrigation-djibouti.webp,800x450,WebP,"Create an AfroTools web-card banner for Djibouti Irrigation Calculator. flat paper texture illustration with gentle shadows. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
1,69,tool-card,186,Equatorial Guinea Irrigation Calculator,irrigation-equatorial-guinea,irrigation-equatorial-guinea,/agriculture/irrigation/equatorial-guinea,/assets/img/tools/,irrigation-equatorial-guinea.webp,800x450,WebP,"Create an AfroTools web-card banner for Equatorial Guinea Irrigation Calculator. simple doodle with soft pastel fills and clean black outline. Show field planning, produce, seeds, irrigation lines, farm notebook. No readable text, no logos, no brand marks. 16:9 crop, polished, useful for social share cards.",Canonical app image. Reuse this same English/canonical asset for translated pages unless the graphic needs visible localized text. Category=agriculture; tier=T3; status=live.
