batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
56,tool-card,70,Meeting Cost Calculator,meeting-cost,meeting-cost,/tools/meeting-cost/,/assets/img/tools/,meeting-cost.webp,800x450,WebP,"Create an AfroTools web-card banner for Meeting Cost Calculator. modern dashboard mockup scene with abstract charts and forms, no readable text. Show African utility tool, practical browser app, forms, controls, dashboard objects. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=data-productivity; tier=T3.
57,tool-card,70,Tithe & Offering Calculator,tithe-offering-calculator,tithe-offering-calculator,/tools/tithe-offering-calculator,/assets/img/tools/,tithe-offering-calculator.webp,800x450,WebP,"Create an AfroTools web-card banner for Tithe & Offering Calculator. clean editorial desk scene, warm natural light, realistic but uncluttered, no text. Show money planning, payroll, tax forms, calculator, receipts, local currency notes. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=financial; tier=T2.
58,tool-card,66,Nollywood Box Office Estimator,nollywood-box-office,nollywood-box-office,/tools/nollywood-box-office/,/assets/img/tools/,nollywood-box-office.webp,800x450,WebP,"Create an AfroTools web-card banner for Nollywood Box Office Estimator. flat vector-like illustration with tactile paper texture, restrained African color accents. Show African utility tool, practical browser app, forms, controls, dashboard objects. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=sports; tier=T3.
59,tool-card,66,Ethiopia Agri-Input Price Comparator,input-prices-ethiopia,input-prices-ethiopia,/agriculture/input-prices/ethiopia,/assets/img/tools/,input-prices-ethiopia.webp,800x450,WebP,"Create an AfroTools web-card banner for Ethiopia Agri-Input Price Comparator. flat vector-like illustration with tactile paper texture, restrained African color accents. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
60,tool-card,66,Egypt Greenhouse Cost Estimator,greenhouse-egypt,greenhouse-egypt,/agriculture/greenhouse/egypt,/assets/img/tools/,greenhouse-egypt.webp,800x450,WebP,"Create an AfroTools web-card banner for Egypt Greenhouse Cost Estimator. ink sketch with watercolor wash, black outline, airy composition, no text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
61,tool-card,66,South Africa Livestock Feed Calculator,livestock-feed-south-africa,livestock-feed-south-africa,/agriculture/livestock-feed/south-africa,/assets/img/tools/,livestock-feed-south-africa.webp,800x450,WebP,"Create an AfroTools web-card banner for South Africa Livestock Feed Calculator. photo-real workspace scene with hands and everyday objects, no logos and no readable UI text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
62,tool-card,66,Ethiopia Farm Profit Calculator,farm-profit-ethiopia,farm-profit-ethiopia,/agriculture/farm-profit/ethiopia,/assets/img/tools/,farm-profit-ethiopia.webp,800x450,WebP,"Create an AfroTools web-card banner for Ethiopia Farm Profit Calculator. simple doodle style, soft pastel fills, black outline, friendly product-card composition. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
63,tool-card,66,Ghana Farm Profit Calculator,farm-profit-ghana,farm-profit-ghana,/agriculture/farm-profit/ghana,/assets/img/tools/,farm-profit-ghana.webp,800x450,WebP,"Create an AfroTools web-card banner for Ghana Farm Profit Calculator. modern dashboard mockup scene with abstract charts and forms, no readable text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
64,tool-card,66,Morocco Farm Profit Calculator,farm-profit-morocco,farm-profit-morocco,/agriculture/farm-profit/morocco,/assets/img/tools/,farm-profit-morocco.webp,800x450,WebP,"Create an AfroTools web-card banner for Morocco Farm Profit Calculator. ink sketch with watercolor wash, black outline, airy composition, no text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
65,tool-card,66,Ethiopia Farm Worker Payroll Calculator,farm-payroll-ethiopia,farm-payroll-ethiopia,/agriculture/farm-payroll/ethiopia,/assets/img/tools/,farm-payroll-ethiopia.webp,800x450,WebP,"Create an AfroTools web-card banner for Ethiopia Farm Worker Payroll Calculator. flat vector-like illustration with tactile paper texture, restrained African color accents. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
66,tool-card,65,Morocco Agri-Input Price Comparator,input-prices-morocco,input-prices-morocco,/agriculture/input-prices/morocco,/assets/img/tools/,input-prices-morocco.webp,800x450,WebP,"Create an AfroTools web-card banner for Morocco Agri-Input Price Comparator. clean editorial desk scene, warm natural light, realistic but uncluttered, no text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
67,tool-card,65,Tanzania Agri-Input Price Comparator,input-prices-tanzania,input-prices-tanzania,/agriculture/input-prices/tanzania,/assets/img/tools/,input-prices-tanzania.webp,800x450,WebP,"Create an AfroTools web-card banner for Tanzania Agri-Input Price Comparator. modern dashboard mockup scene with abstract charts and forms, no readable text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
68,tool-card,65,Egypt Fish Farming ROI,fish-farming-egypt,fish-farming-egypt,/agriculture/fish-farming/egypt,/assets/img/tools/,fish-farming-egypt.webp,800x450,WebP,"Create an AfroTools web-card banner for Egypt Fish Farming ROI. ink sketch with watercolor wash, black outline, airy composition, no text. Show farm notebook, produce, soil, seeds, irrigation line, practical field planning. No readable text, no logos, no brand marks, no UI labels. 16:9, polished, inspectable, social-share friendly.",Canonical image for English/app route. Reuse this same image for translated copies unless the graphic itself needs visible localized words. Category=agriculture; tier=T3.
