route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/agriculture/crop-yield/malawi,en,category,native,agriculture/crop-yield/malawi.html,/agriculture/crop-yield/malawi,Crop Yield Estimator for Malawi — AfroTools,"Estimate crop yields for maize, tobacco, tea, sugar cane, cassava and more across Malawi's 3 agricultural regions. Free calculator.",🇲🇼 Malawi Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/mali,en,category,native,agriculture/crop-yield/mali.html,/agriculture/crop-yield/mali,Crop Yield Estimator for Mali — AfroTools,"Estimate crop yields for cotton, millet, sorghum, rice, fonio and more across Mali's 4 agroecological zones. Free agricultural calculator.",🇲🇱 Mali Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/mauritania,en,category,native,agriculture/crop-yield/mauritania.html,/agriculture/crop-yield/mauritania,Crop Yield Estimator for Mauritania — AfroTools,"Estimate crop yields for millet, sorghum, rice, cowpea, dates and more across Mauritania's 3 agricultural zones. Free calculator.",🇲🇷 Mauritania Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/mauritius,en,category,native,agriculture/crop-yield/mauritius.html,/agriculture/crop-yield/mauritius,Crop Yield Estimator for Mauritius — AfroTools,"Estimate crop yields for sugar cane, tea, banana, potato, tomato and more across Mauritius. Free calculator.",🇲🇺 Mauritius Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/morocco,en,category,native,agriculture/crop-yield/morocco.html,/agriculture/crop-yield/morocco,Crop Yield Estimator for Morocco — AfroTools,"Estimate crop yields for wheat, citrus, olive, tomato, dates and more across Morocco's 5 agricultural regions. Free calculator.",🇲🇦 Morocco Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/mozambique,en,category,native,agriculture/crop-yield/mozambique.html,/agriculture/crop-yield/mozambique,Crop Yield Estimator for Mozambique — AfroTools,"Estimate crop yields for cassava, maize, rice, cashew, sugar cane and more across Mozambique's 4 agricultural regions. Free calculator.",🇲🇿 Mozambique Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/namibia,en,category,native,agriculture/crop-yield/namibia.html,/agriculture/crop-yield/namibia,Crop Yield Estimator for Namibia — AfroTools,"Estimate crop yields for millet, sorghum, maize, wheat, groundnut and more across Namibia's 3 agricultural zones. Free calculator.",🇳🇦 Namibia Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/niger,en,category,native,agriculture/crop-yield/niger.html,/agriculture/crop-yield/niger,Crop Yield Estimator for Niger — AfroTools,"Estimate crop yields for millet, cowpea, sorghum, groundnut, onion and more across Niger's 3 agroecological zones. Free agricultural calculator.",🇳🇪 Niger Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/nigeria,en,category,native,agriculture/crop-yield/nigeria.html,/agriculture/crop-yield/nigeria,Crop Yield Estimator for Nigeria — AfroTools,"Estimate crop yields for cassava, maize, rice, yam and more across Nigeria's 6 agroecological zones. Free agricultural calculator with region-specific data.",🇳🇬 Nigeria Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/rwanda,en,category,native,agriculture/crop-yield/rwanda.html,/agriculture/crop-yield/rwanda,Crop Yield Estimator for Rwanda — AfroTools,"Estimate crop yields for beans, banana, sweet potato, coffee, tea and more across Rwanda's 4 agroecological zones. Free agricultural calculator.",🇷🇼 Rwanda Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/sao-tome-and-principe,en,category,native,agriculture/crop-yield/sao-tome-and-principe.html,/agriculture/crop-yield/sao-tome-and-principe,Crop Yield Estimator for São Tomé and Príncipe — AfroTools,"Estimate crop yields for cocoa, coconut, coffee, banana, oil palm and more in Sao Tome and Principe. Free calculator.",🇸🇹 São Tomé and Príncipe Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/senegal,en,category,native,agriculture/crop-yield/senegal.html,/agriculture/crop-yield/senegal,Crop Yield Estimator for Senegal — AfroTools,"Estimate crop yields for groundnut, millet, rice, maize, cowpea and more across Senegal's 5 agroecological zones. Free agricultural calculator.",🇸🇳 Senegal Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/seychelles,en,category,native,agriculture/crop-yield/seychelles.html,/agriculture/crop-yield/seychelles,Crop Yield Estimator for Seychelles — AfroTools,"Estimate crop yields for coconut, banana, sweet potato, cassava and more in Seychelles. Free calculator.",🇸🇨 Seychelles Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/sierra-leone,en,category,native,agriculture/crop-yield/sierra-leone.html,/agriculture/crop-yield/sierra-leone,Crop Yield Estimator for Sierra Leone — AfroTools,"Estimate crop yields for rice, cassava, sweet potato, groundnut, cocoa and more across Sierra Leone's 3 agricultural regions. Free calculator.",🇸🇱 Sierra Leone Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/somalia,en,category,native,agriculture/crop-yield/somalia.html,/agriculture/crop-yield/somalia,Crop Yield Estimator for Somalia — AfroTools,"Estimate crop yields for sorghum, maize, sesame, banana, cowpea and more across Somalia's 3 agricultural zones. Free calculator.",🇸🇴 Somalia Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/south-africa,en,category,native,agriculture/crop-yield/south-africa.html,/agriculture/crop-yield/south-africa,Crop Yield Estimator for South Africa — AfroTools,"Estimate crop yields for maize, wheat, sugar cane, citrus, soybean and more across South Africa's 6 agricultural regions. Free calculator with region-specific data.",🇿🇦 South Africa Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/south-sudan,en,category,native,agriculture/crop-yield/south-sudan.html,/agriculture/crop-yield/south-sudan,Crop Yield Estimator for South Sudan — AfroTools,"Estimate crop yields for sorghum, maize, groundnut, sesame, cassava and more across South Sudan's 3 agricultural zones. Free calculator.",🇸🇸 South Sudan Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/sudan,en,category,native,agriculture/crop-yield/sudan.html,/agriculture/crop-yield/sudan,Crop Yield Estimator for Sudan — AfroTools,"Estimate crop yields for sorghum, millet, sesame, groundnut, cotton and more across Sudan's 4 agricultural regions. Free calculator.",🇸🇩 Sudan Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/tanzania,en,category,native,agriculture/crop-yield/tanzania.html,/agriculture/crop-yield/tanzania,Crop Yield Estimator for Tanzania — AfroTools,"Estimate crop yields for maize, cassava, rice, cashew, tea and more across Tanzania's 6 agroecological zones. Free agricultural calculator with region-specific data.",🇹🇿 Tanzania Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/togo,en,category,native,agriculture/crop-yield/togo.html,/agriculture/crop-yield/togo,Crop Yield Estimator for Togo — AfroTools,"Estimate crop yields for maize, cassava, yam, cotton, sorghum and more across Togo's 3 agroecological zones. Free agricultural calculator.",🇹🇬 Togo Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/tunisia,en,category,native,agriculture/crop-yield/tunisia.html,/agriculture/crop-yield/tunisia,Crop Yield Estimator for Tunisia — AfroTools,"Estimate crop yields for olive, wheat, barley, citrus, dates and more across Tunisia's 3 agricultural regions. Free calculator.",🇹🇳 Tunisia Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/uganda,en,category,native,agriculture/crop-yield/uganda.html,/agriculture/crop-yield/uganda,Crop Yield Estimator for Uganda — AfroTools,"Estimate crop yields for coffee, banana (matooke), maize, cassava, beans and more across Uganda's 5 agroecological zones. Free agricultural calculator.",🇺🇬 Uganda Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/zambia,en,category,native,agriculture/crop-yield/zambia.html,/agriculture/crop-yield/zambia,Crop Yield Estimator for Zambia — AfroTools,"Estimate crop yields for maize, cassava, soybean, groundnut, tobacco and more across Zambia's 3 agricultural zones. Free calculator.",🇿🇲 Zambia Crop Yield Estimator,1,1,0,0,
/agriculture/crop-yield/zimbabwe,en,category,native,agriculture/crop-yield/zimbabwe.html,/agriculture/crop-yield/zimbabwe,Crop Yield Estimator for Zimbabwe — AfroTools,"Estimate crop yields for maize, tobacco, cotton, soybean, wheat and more across Zimbabwe's 5 natural regions. Free calculator.",🇿🇼 Zimbabwe Crop Yield Estimator,1,1,0,0,
/agriculture/equipment-infrastructure/,en,category,native,agriculture/equipment-infrastructure/index.html,/agriculture/equipment-infrastructure/,Equipment & Infrastructure Tools | AfroTools Agriculture,"Browse Agriculture tools for mechanization, greenhouse planning, and infrastructure decisions.",Equipment & Infrastructure,1,1,0,0,
/agriculture/export-docs/,en,category,native,agriculture/export-docs/index.html,/agriculture/export-docs/,Agricultural Export Documentation Checklist for Africa — 54 Countries | AfroTools,"Find country-specific document checklists for agricultural exports, including phytosanitary, customs, licence, and origin requirements.",📋 Agricultural Export Documentation Checklist,1,1,0,1,TITLE_LONG
/agriculture/export-docs/algeria,en,category,native,agriculture/export-docs/algeria.html,/agriculture/export-docs/algeria,Export Documents — Algeria | AfroTools,"Plan an agricultural export from Algeria: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇩🇿 Algeria Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/angola,en,category,native,agriculture/export-docs/angola.html,/agriculture/export-docs/angola,Export Documents — Angola | AfroTools,"Plan an agricultural export from Angola: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇦🇴 Angola Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/benin,en,category,native,agriculture/export-docs/benin.html,/agriculture/export-docs/benin,Export Documents — Benin | AfroTools,"Plan an agricultural export from Benin: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇧🇯 Benin Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/botswana,en,category,native,agriculture/export-docs/botswana.html,/agriculture/export-docs/botswana,Export Documents — Botswana | AfroTools,"Plan an agricultural export from Botswana: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇧🇼 Botswana Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/burkina-faso,en,category,native,agriculture/export-docs/burkina-faso.html,/agriculture/export-docs/burkina-faso,Export Documents — Burkina Faso | AfroTools,"Plan an agricultural export from Burkina Faso: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇧🇫 Burkina Faso Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/burundi,en,category,native,agriculture/export-docs/burundi.html,/agriculture/export-docs/burundi,Export Documents — Burundi | AfroTools,"Plan an agricultural export from Burundi: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇧🇮 Burundi Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/cabo-verde,en,category,native,agriculture/export-docs/cabo-verde.html,/agriculture/export-docs/cabo-verde,Export Documents — Cabo Verde | AfroTools,"Plan an agricultural export from Cabo Verde: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇨🇻 Cabo Verde Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/cameroon,en,category,native,agriculture/export-docs/cameroon.html,/agriculture/export-docs/cameroon,Export Documents — Cameroon | AfroTools,"Plan an agricultural export from Cameroon: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇨🇲 Cameroon Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/central-african-republic,en,category,native,agriculture/export-docs/central-african-republic.html,/agriculture/export-docs/central-african-republic,Export Documents — Central African Republic | AfroTools,"Plan an agricultural export from Central African Republic: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇨🇫 Central African Republic Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/chad,en,category,native,agriculture/export-docs/chad.html,/agriculture/export-docs/chad,Export Documents — Chad | AfroTools,"Plan an agricultural export from Chad: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇹🇩 Chad Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/comoros,en,category,native,agriculture/export-docs/comoros.html,/agriculture/export-docs/comoros,Export Documents — Comoros | AfroTools,"Plan an agricultural export from Comoros: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇰🇲 Comoros Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/congo-brazzaville,en,category,native,agriculture/export-docs/congo-brazzaville.html,/agriculture/export-docs/congo-brazzaville,Export Documents — Congo | AfroTools,"Plan an agricultural export from Congo: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇨🇬 Congo (Brazzaville) Agricultural Export Documentation Checklist,1,1,0,0,
/agriculture/export-docs/cote-d-ivoire,en,category,native,agriculture/export-docs/cote-d-ivoire.html,/agriculture/export-docs/cote-d-ivoire,Export Documents — Côte d'Ivoire | AfroTools,"Plan an agricultural export from Côte d'Ivoire: check licences, phytosanitary and origin documents, customs forms, and commodity requirements before shipment.",🇨🇮 Cote d'Ivoire Agricultural Export Documentation Checklist,1,1,0,0,
