file,line,phrase,surface,context
".agents/skills/engineering-advanced-skills/observability-designer/references/slo_cookbook.md","270","solution","source","**Solution**: Always ask ""If this metric changes, do users notice?"""
".agents/skills/engineering-advanced-skills/observability-designer/references/slo_cookbook.md","274","solution","source","**Solution**: Higher SLOs cost exponentially more; pick the minimum acceptable level"
".agents/skills/engineering-advanced-skills/observability-designer/references/slo_cookbook.md","278","solution","source","**Solution**: Error budgets exist to be spent; use them to balance feature velocity and reliability"
".agents/skills/engineering-advanced-skills/observability-designer/references/slo_cookbook.md","282","solution","source","**Solution**: Review SLOs quarterly; adjust based on user feedback and business changes"
".agents/skills/engineering-advanced-skills/observability-designer/SKILL.md","269","robust","source","This comprehensive observability design skill enables organizations to build robust, scalable monitoring and alerting systems that provide actionable insights while maintaining cost e"
".agents/skills/engineering-advanced-skills/prompt-governance/SKILL.md","104","solution","source","**The solution:** Automated evals that run on every prompt change, similar to unit tests."
".agents/skills/engineering-advanced-skills/rag-architect/references/chunking_strategies_comparison.md","202","robust","source","**Rationale**: Variable quality and structure require robust general-purpose approach"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","348","robust","source","- 1000+ queries for robust statistical analysis"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","377","solution","source","**Solution**: Continuous test set updates from production data"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","380","solution","source","**Solution**: Multiple annotators, clear guidelines, bias training"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","385","solution","source","**Solution**: Multiple complementary metrics, regular metric validation"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","388","solution","source","**Solution**: Hold-out validation sets, temporal splits"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","393","solution","source","**Solution**: Sampling strategies, automated metrics, efficient tooling"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","396","solution","source","**Solution**: Active learning for annotation, LLM-as-judge validation"
".agents/skills/engineering-advanced-skills/rag-architect/references/rag_evaluation_framework.md","431","robust","source","This framework provides the foundation for building robust, high-quality RAG systems that deliver real value to users while maintaining reliability and trustw"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","10","ecosystem","source","and optimizing production-grade RAG pipelines. This skill covers the entire RAG ecosystem from document chunking strategies to evaluation frameworks, enabling you to build scalable, efficie"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","115","leverage","source","- **SQL integration**: Leverage existing PostgreSQL infrastructure"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","116","ecosystem","source","- **Features**: ACID compliance, joins with relational data, mature ecosystem"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","296","solution","source","- **Solution**: Use boundary-aware chunking with overlap"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","300","solution","source","- **Solution**: Improve embedding model, add reranking, tune similarity threshold"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","304","solution","source","- **Solution**: Optimize vector indexing, implement caching, use faster embedding models"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","308","solution","source","- **Solution**: Implement comprehensive evaluation, add quality scoring, improve fallbacks"
".agents/skills/engineering-advanced-skills/rag-architect/SKILL.md","312","solution","source","- **Solution**: Implement proper caching, database sharding, and auto-scaling"
".agents/skills/engineering-advanced-skills/skill-tester/assets/sample-skill/README.md","3","ecosystem","source","rocessing skill that demonstrates BASIC tier requirements for the claude-skills ecosystem."
".agents/skills/engineering-advanced-skills/skill-tester/assets/sample-skill/SKILL.md","17","ecosystem","source","demonstrate the basic structure and functionality expected in the claude-skills ecosystem. This skill provides fundamental text processing capabilities including word counting, character an"
".agents/skills/engineering-advanced-skills/skill-tester/assets/sample-skill/SKILL.md","19","ecosystem","source","structure, documentation standards, and implementation patterns that align with ecosystem best practices."
".agents/skills/engineering-advanced-skills/skill-tester/assets/sample-skill/SKILL.md","163","ecosystem","source","cture and quality standards required for BASIC tier skills in the claude-skills ecosystem while remaining simple and focused on core functionality."
".agents/skills/engineering-advanced-skills/skill-tester/README.md","3","ecosystem","source","ensive validation, testing, and quality scoring for skills in the claude-skills ecosystem."
".agents/skills/engineering-advanced-skills/skill-tester/references/quality-scoring-rubric.md","9","ecosystem","source","sive quality scoring methodology used to assess skills within the claude-skills ecosystem. The scoring system evaluates four key dimensions, each weighted equally at 25%, to provide an obje"
".agents/skills/engineering-advanced-skills/skill-tester/references/quality-scoring-rubric.md","350","cutting-edge","source","5. Innovation and cutting-edge feature adoption"
".agents/skills/engineering-advanced-skills/skill-tester/references/quality-scoring-rubric.md","405","ecosystem","source"," objective, and comprehensive assessment of all skills within the claude-skills ecosystem while providing clear guidance for quality improvement."
".agents/skills/engineering-advanced-skills/skill-tester/references/skill-structure-specification.md","9","ecosystem","source","ptional components that constitute a well-formed skill within the claude-skills ecosystem. All skills must adhere to these structural requirements to ensure consistency, maintainability, an"
".agents/skills/engineering-advanced-skills/skill-tester/references/skill-structure-specification.md","355","ecosystem","source"," serves as the authoritative guide for skill structure within the claude-skills ecosystem. Adherence to these standards ensures consistency, quality, and maintainability across all skills i"
".agents/skills/engineering-advanced-skills/skill-tester/references/tier-requirements-matrix.md","9","ecosystem","source","mprehensive matrix of requirements for each skill tier within the claude-skills ecosystem. Skills are classified into three tiers based on complexity, functionality, and comprehensiveness: "
".agents/skills/engineering-advanced-skills/skill-tester/references/tier-requirements-matrix.md","158","cutting-edge","source","- Skill demonstrates innovative approaches or cutting-edge techniques"
".agents/skills/engineering-advanced-skills/skill-tester/references/tier-requirements-matrix.md","375","ecosystem","source","e guide for skill classification and quality standards within the claude-skills ecosystem. Regular updates ensure alignment with evolving best practices and community needs."
".agents/skills/engineering-advanced-skills/skill-tester/SKILL.md","22","ecosystem","source","ned to validate, test, and score the quality of skills within the claude-skills ecosystem. This powerful quality assurance tool ensures that all skills meet the rigorous standards required "
".agents/skills/engineering-advanced-skills/skill-tester/SKILL.md","29","ecosystem","source","This skill is essential for maintaining ecosystem consistency, enabling automated CI/CD integration, and supporting both manual and automated quality"
".agents/skills/engineering-advanced-skills/skill-tester/SKILL.md","93","seamless","source","Designed for seamless integration into existing development workflows:"
".agents/skills/engineering-advanced-skills/skill-tester/SKILL.md","373","AI-powered","source","- **Machine Learning Quality Prediction**: AI-powered quality assessment using historical data"
